text,label,language
டெல்டா மாவீரன் அழகுமுத்துக்கோன் பேரவை சார்பாக படம் வெற்றி பெற வாழ்த்துகிறேன் என்னால் முடிந்தவரை என் சமுதாயத்தினர் இப்படத்தை பார்க்க வைத்தேன் என்றும் உங்கள் திரு சுரேஷ் யாதவ் கும்பகோணம்,0,tamil
wonderful movie,5,kannada
auto bots pottu valarango vijay fans,0,tamil
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0,kannada
paaka thaane pora intha kaali oda aatatha,1,tamil
anna veera maassu maranooo love you thalaiva,0,tamil
nadipin nayagan suriya love from malaysia,0,tamil
எப்டியாவது சிதம்பரம்தல இருக்குற ஒரு தியேட்டரில் ஒன்னுலயவது இந்த படம் ஓடனும்,0,tamil
அனைத்து கம்மாவார் நாயுடு சமூகத்தின் சார்பாக திரைப்பட குழுவுக்கு வாழ்த்துக்கள்,0,tamil
thalaiva nangalum fun pandrom sirikiromm,0,tamil
40 vayasula 30 vayasu paiyan mari nadichi irukinga thalaiva,0,tamil
varthaiye varla kola mass dhanush anna,0,tamil
varla varla vaa varla vaa bairavaa,0,tamil
teaser to bekaar tha per trailor dekh ke aankhen bahar aa gyi mega blockbuster hogi movie,5,tamil
come on fast 1m likes,0,tamil
after watching sirikki song one here,0,tamil
thalavi jii itani moti nahi thi aur yeh biopic kam unka majak bana hai,5,tamil
vere level movie un soldranavanga like panunga,0,tamil
yarellam padatha pathutu vandu trailer pakuravanga like podunga,0,tamil
marana mass thala i u thala,0,tamil
intha problem eniku mattum thaan ennu ninache,0,tamil
inniki trailer pakravanga like pottu ponga,0,tamil
it s looking like a lifeless statue,0,tamil
yeppa verithanam da saamy padam na ippadi irukanum,0,tamil
expect pannathaa vida semaya iruku i love serious mode karthi anna,0,tamil
vedhalam teaser ah compare panrapa idhu elam pakame vara mudiyadhu worst bhairava teaser,3,tamil
echa payalunga thiruma saiko ranjith echa arasiyal panranga ponungala yemathuravanga mugathirai kilikum vilipunarvaga intha padam irukum nambugiraen,1,tamil
b g m mega hit,0,tamil
தேவர் சமுதாயம் சார்பாக வெற்றிபெற வாழ்த்துக்கள்,0,tamil
my god trailer chuma athurthu,0,tamil
last dialogue mass sila per serupala avangale adichukoanga thala da,1,tamil
yappa yuvanu hans zimmer paavam ya thanks to hans zimmer nu potru avaru unga appava vida kovakararu,1,tamil
yuvan bgm vera level tharu maru,0,tamil
shivu patil nhf,5,kannada
அஞ்சான் மாதிரி ஆகாம இருந்தா சரி ஏற்கனவே mr லோக்கல் படம் சூப்பரா இருக்கு,3,tamil
மீண்டும் ஒரு ஹீரோ வா பழைய படங்கள் பாணியில் தமிழ் சினிமாவில் நடிப்பது மிகவும் மகிழ்ச்சி,0,tamil
trailer pakkupothellam pullarikkuthu sema maas thala brilliant,0,tamil
wow looks like indian avengers movie,0,tamil
கொம்மா தலக்கு எதிரி மட்டும் இல்லை இனி எவனும் எதிரிலே கூட நிற்க கூடாது ரசிகர்களுக்காகவே வாழும் எங்கள் தல,4,tamil
football padama ille pei padama,0,tamil
tsk mari irukku selva movie mari ya illa more cinematic,3,tamil
triller mattum tha varuthu movie eappa varumo xperi date modiyarthu kulla vaintha parva ella,3,tamil
jai asn rakshith shetty,5,kannada
trailer mokka da karthi punda magane,2,tamil
dey dey deyyy loosu pasangala munna pinna jayalalitha amma va pathrukingalada gambeeramna ennanu avanga kannula tha paakanum amma oda history ah ithu soniya gandhi mari iruku chaiiii avanga bio edukanumna a z pathutu vanthu edungadaa dummy akkaathinga,3,tamil
குறிப்பிட்ட தனிநபரின் டவுசரை கலட்டிய இயக்குனர் mohan g அவர்களுக்கு என் மனமார்ந்த வாழ்த்துக்கள்,0,tamil
1 22 inga oru kuthu 2 29 anga oru kuthu adei aadhi,2,tamil
she looks more like a wax statue cringeeeeeeeee,2,tamil
no one like a vikram sir,0,tamil
சாதி அளிந்தது என்று குறுபவா்க்கு இல்லை என்று உரக்க கூறிஉள்ளது,0,tamil
bro sathiyama sludra seriyana copy waste uh,3,tamil
vijay anna fan view semmaya iruku,0,tamil
kadaisi nerkonda paarvai vaa mothi paaru theme maathiri irukku,2,tamil
yenada comment ah vida dislike extra va irukku,4,tamil
very disappointed looks like cartoon movie,1,tamil
padam block buster ippovae unga dairy la ezhudhi vechikonga makalae,0,tamil
i like kajal because i love it,0,tamil
all the best sir ದೇವರು ನಿಮಗೆ ಒಳ್ಳೆದು ಮಾಡಲಿ ಎಲ್ಲರ ಜೀವನದಲ್ಲಿ ಏಳು ಬೀಳು ಅನ್ನೋದು ಇದ್ದೇ ಇರುತ್ತೆ ಕಷ್ಟ ಅನ್ನೋದು ಯಾರಿಗೂ ಬಿಡೊಲ್ಲಾ ಬರೋ ಕಷ್ಟಗಳನ್ನ ಧೈರ್ಯದಿಂದ ಎದುರಿಸೋರೆ ನಿಜವಾದ ಹೀರೊಗಳು,0,kannada
bro yaro oru dhar pannura thappuku ella vijay fans yum thappa sollathinga vijay fans nerayaperu likes pottu errukangal,0,tamil
eps again vanthuruvara thambi makkal varum aana varathu,2,tamil
indha teaser ku dislike pana epd da manasu varudhu ungaluku,4,tamil
t yes,0,kannada
abe sale ye toh tatti hai,5,tamil
படத்தை கட்சிகாரங்க கிட்ட காட்டிட்டு படத்தை ரிலிஸ் பன்னுங்க,3,tamil
பெயர் மணிமாறன் ஊர் மாயவரமா பேட்ட டிரைலர் ல யாரோ ஹாஸ்டல் வார்டன் போல இருக்கு,2,tamil
thala entry ye athu oru thani marana gethu da,0,tamil
bro super bro amazing speech,5,kannada
hindi me aana chahiye ye movie,5,tamil
dhanush fans like haters of dhanush comment any way blockbuster film of 2019 asuran,0,tamil
sharukhan eduku voice kuduthu irukaru nalla tan iruku,0,tamil
vera level love u thala,0,tamil
telugu lo kuda release chesthara mari aithe dubbing chesi cheyandi mari released epudu mari haa waiting ikkada mari,5,tamil
1 34 la vara dialogue tv la anchor solra mari iruku seriousa illa vera yarukavathu apdy theriyutha,0,tamil
lalettan and surya fans hit like,0,tamil
திருநெல்வேலி சைவ வெள்ளாளர்கள் சார்பாக திரௌபதி படம் வெற்றியடைய வாழ்த்துக்கள்,0,tamil
sundara vada camedey,0,kannada
rumble story ge ee song relevantag idya nee song bekagitta anta,1,kannada
thala ajith kumar nerkonda paarvai semma mass thala,0,tamil
அயன் ஆதவன் மாற்றான் வாரணம் ஆயிரம் காக்க காக்க கஜினி roczzzzzz surya with harris jayaraj padam confirm hit teser bangam waiting for harris melody song and bgm,0,tamil
malayalam film akale in januvariyil viriyumo music copy,5,tamil
selvaraghavan genius nambha pesa koodadhu nambha padam pesanum verithanam,0,tamil
குட்டி பன்னிகள் கதறல்,0,tamil
kaithi vs bigil vs sangathamizhan,2,tamil
to the guys who trolling surya this teaser aen da ungluku vera vela illayaa teaser nallaala naa ena ku da pakringa muditu poi thungung da fuckin idiots,1,tamil
mass trailer mass bgm vera leval,0,tamil
adbhutha sathya,0,kannada
idhu charitre srushtisuva avataara,0,kannada
film andre idu super movie,0,kannada
str vandhaa raja va dhan varuven,0,tamil
rajni mass pakkathana poringa kali oda aathatha sema dialogue old rajni is back,0,tamil
60k views but 137k likes puriyalae,4,tamil
nadaga kaadal nu jaadi per ah koovureengaley da dei yen pollachi case apo uppu pottu oombitu erundeengala,3,tamil
nan thalapaty fan ana enaku thalayum pidikum,0,tamil
rajinikula expiry date mudinju over expiry akiruju,2,tamil
illayaraja ku aanmaiy ella pola beethoven music ka potrukaru 96 music director karma,2,tamil
mr arr ars arv str vsp,0,tamil
cinema kàndathinnuu shashaammm trailer kannunnnaa arengillummm ondoo,4,tamil
indha padathai anbumaniyum ramadoss maridoss rangaraj paday rj balaji yg mahe seeman thumbis admk adimais bjp and rss karan parathu hit seiya vendum neengal seiveergala neengal seiveergala,0,tamil
அய்யா a p j abdul kalam avargale intha tamilnadu la 2020 illa innum 3000 vanthaalum thiruintha maataanuinga inum jaathi jaathi nu solli intha generationium infect panraanuinga tamizhum jaathium onnru illai enratha epa thaan purinjika pooraanuinga loo intha maari director iku laam kadumaiyaana thandanai tharanum,4,tamil
wow surya semmaya iruku semma msg nu nenaikuran kandipa i m waiting for the release,0,tamil
better vera hero va change pannunga,2,tamil
sir nimma thumbnail sari illannaanu ee film nodoke try madtiddini aadre bengaluralli ella kade 10,2,kannada
ennada vikraman padam theam music lalalalala,2,tamil
ha ha ha i am not laughing ha ha controlling ha hep,0,tamil
padam kandu superb climax adipoli a kerala comali,0,tamil
எந்த ஜாதிக்காரன் இப்படி பண்ணுறானோ அதையும் மேடையிலேயே சொல்லுறானோ அவனைத்தானே காரி துப்புறாங்க இதுக்கு எதுக்கு பொங்குறீங்க,3,tamil
entha piano music ka yerkanave ketruken enga veetula eruka musicbox la entha music than varum,4,tamil
sk fans like annan uyir fans comment,0,tamil
enna katha endum puriyalla mokka padamathaaan irukkummmmmm,3,tamil
itha ajith koothi punda mari iruku trailer innum ethana kalam da muthugula kuthitan suthu la kuthitan nu padam eduka thevudiya paiya ajith shemale dabur badu,2,tamil
rakshit setty avru ondu d boss ge script barudre eng erutte d boss fans,0,kannada
oru like pota podumaaaa i want click 1k times,0,tamil
potta koothi vig joseph vijay fans dislike poda kelambittanga tommorow school cut,2,tamil
maranaa masssssa u will see my rage,0,tamil
viswasam trailer pathuttu inga vanthavuga like poduga,0,tamil
trailer ra ila add da ivlo neram oduthu,0,tamil
silence violence silence,4,tamil
patha udana summa alluthu vijay mass,0,tamil
idhu rajini padama lla subburaj padama,2,tamil
eppo enna panaporo sweet sapda poro,0,tamil
oh my god rajini sir nd vjs anna,0,tamil
mallad modalu bere hero respect kododu kali amele maathadu gaandu kudlu ella adu ella andkondu,2,kannada
trailer ivalavu mokkaiya irukku kandippa padam hit movie,1,tamil
pspk fans thala trailer superrrrrrrrr thala daa,0,tamil
looks like an lady verson of mr rajkumar,0,tamil
prabu deva ol maanan nivethaku paduka pakuran,2,tamil
trailer la fight scene la romba neram focus pani kaatunathu konjam idikuthu,1,tamil
thevidiya payale enna thalapathy pathu sirikira nila oru aalu punda ovusaari,4,tamil
yow enya ipadi savadikireenga eppoya intha padam varum please release pannungaya,0,tamil
andha doctora varavan mattum usualla irritating rest and all marana mass,2,tamil
ellarum kaithi like bigil cmt than soldranuga thavira oru payanum trailer pathi pesa matranuva,4,tamil
hindi movie pink remake to tamil good movie,0,tamil
thalaiva fan lazy ho gaye lagta hai,5,tamil
first show kandipa poiruvean suriya ungala pakka romba happya irukean,0,tamil
எங்களுக்கு மண்ணு பொண்ணு ரெண்டும் முக்கியம் அதுல யார் கையை வச்சாளும் கையை வெட்டுவோம் தரமான வசனம் அண்ணா,0,tamil
எங்களுக்கு மண்ணும் பொண்ணும் இரண்டும் முக்கியம் மீறி கைவச்சா இரண்டு கையையும் வெட்டுவோம் என்ன நான் சொல்றது தரம்,0,tamil
